Url;Establecimiento;Tipo;Categoria;EdificioSituacion;Direccion;Numero;CodigoPostal;Coordenada_X;Coordenada_Y;Altitud;Municipio;UnidadesAlojativas;Plazas;Telefonos;Telefax;Email
www.hoteltaburiente.com;TABURIENTE;HOTEL;3 ESTRELLAS;Ciudad;C/. DR. JOSE NAVIERAS;24-A;38001;0;0;0;SANTA CRUZ DE TENERIFE;113;205;922276000;922270562;hotabu@teleline.es
www.casarurallatajona.com;TAJONA, LA;CASA RURAL;CATEGORIA �NICA;;BARRIO LA CONCEPCION, 2;0;38677;0;0;0;ADEJE;1;3;922781792;922781792;latajona@wanadoo.es
www.dreamplacehotels.com;TACANDE;HOTEL;5 ESTRELLAS;;AVDA. ALCALDE WALTER PAETZMANN, S/N. (PLAYA DEL DUQUE);0;38670;28.09225;-16.739637;0;ADEJE;250;428;922746400;922746377;info@dreamplacehotels.com
www.hotelesglobales.com;TAMAIMO TROPICAL-1� -2� FASE;APARTAMENTO;2 LLAVES;;C/. LA HONDURA, S/N.;0;38683;28.238622;-16.84316;0;SANTIAGO DEL TEIDE;372;976;922860638;922860761;dir.tamaimo@hotelesglobales.com
;TANQUERA, LA;CASA RURAL;CATEGORIA �NICA;;CMNO. LA TANQUERA, 24 ;0;38410;0;0;0;LOS REALEJOS;5;11;609179171;922371176;
www.coral-hotels.com;TEIDE MAR-EUROTURISMO;APARTAMENTO;3 LLAVES;;C/. ACEVI�OS (URB. LA PAZ);6;NULL;0;0;0;PUERTO DE LA CRUZ;166;332;922380224;922385601;info@coral-hotels.com
www.hoteltejuma.com;TEJUMA;HOTEL;2 ESTRELLAS;;PEREZ ZAMORA, 51;0;38400;28.414180755615234;-16.54743003845215;0;PUERTO DE LA CRUZ;20;38;922383613;922385979;
;TANAUSU;HOTEL;3 ESTRELLAS;Ciudad;C/. PADRE ANCHIETA;8;38005;28.464171;-16.255659;0;SANTA CRUZ DE TENERIFE;18;31;922217000/922217211;922216029;hotel@tanausu.com
www.apartamentosteneguia.com;TENEGUIA;APARTAMENTO;3 LLAVES;;AVDA. MELCHOR LUZ - LOCAL 5;2;38400;0;0;0;PUERTO DE LA CRUZ;177;354;922380900;;info@apartamentosteneguia.com
;TENEGUIA-CURBELO;APARTAMENTO;3 LLAVES;;MELCHOR LUZ, 2 AVDA. ;0;38400;0;0;0;PUERTO DE LA CRUZ;31;62;922385556;922372756;
www.h10.es;TENERIFE PLAYA;HOTEL;4 ESTRELLAS;;COLON, 12 AVDA. ;0;38400;0;0;0;PUERTO DE LA CRUZ;340;599;922383211;922383791;h10.tenerife.playa@h10.es
;TENERIFE ACTIVO;HOTEL;2 ESTRELLAS;;CALVARIO, C/ EL TEJAR ;0;38613;0;0;0;VILAFLOR;14;28;922709800;922709814;
www.hoteltenerifegolf.com;TENERIFE GOLF;HOTEL;4 ESTRELLAS;;GOLF DEL SUR URB. ;0;38620;35.74946975708008;-120.6966781616211;0;SAN MIGUEL;129;258;922738566;922738889;recepcion@hoteltenerifegolf.com
;TENERIFE ROYAL GARDEN;APARTAMENTO;3 LLAVES;;LUIS DE LOSADA, S/N - AVDA.;0;38660;0;0;0;ARONA;155;402;922/750460;922/793153;
www.grupohg.com;TENERIFE SUR;APARTAMENTO;3 LLAVES;;AMSTERDAM. 7;0;38650;40.27027893066406;-79.66221618652344;0;ARONA;199;539;922791474;922792774;hgtenerifesur@grupohg.com
www.tenerifetour.com;TENERIFE TOUR;HOTEL;3 ESTRELLAS;;MARITIMA,  AVDA., 170 ;0;38520;0;0;0;CANDELARIA;95;180;922500200;922502363;tenerifetour@tenerifetour.com
;TERESA;PENSI�N;1 ESTRELLA;;RAMON PINO, 44 ;0;38640;28.051977719999996;-16.71962144;0;ARONA;3;8;922791230;;
www.tenerifeving.com;TENERIFE-VING;APARTAMENTO;2 LLAVES;Ciudad;HNOS.FDEZ.PERDIGON AVDA, 8 (URB. SAN FELIPE);0;38400;0;0;0;PUERTO DE LA CRUZ;122;244;922384511;922381415;admin@tenerifeving.com
;TIERRA DE ORO;HOTEL;4 ESTRELLAS;;TIERRA DE ORO, S/N. URB. ;0;38410;28.383821;-16.562389;0;LOS REALEJOS;50;99;922151015;922344318;
;TINA;APARTAMENTO;1 LLAVE;;AVDA. AMALIA, 1;0;38612;28.044237;-16.538016;0;GRANADILLA DE ABONA;2;4;922176914;;apartamentostina@hotmail.com
;TINERFE GARDEN-TIGARSUR;APARTAMENTO;2 LLAVES;Urbanizaci�n;LOS PUEBLOS, 24 - AVDA. ;0;38660;0;0;0;ADEJE;45;127;922715524;922794505;tinerfegarden@terra.es
www.lablasina.com;TIA BLASINA;CASA RURAL;CATEGORIA �NICA;;C/ REAL OROTAVA, 2 (FINCA TIA BLASINA) ;0;38370;28.458878;-16.432094;0;LA MATANZA DE ACENTEJO;2;4;922577406;;
www.tigaiga.com;TIGAIGA;HOTEL;4 ESTRELLAS;Ciudad;C/. PARQUE TAORO;28;38400;28.413253;-16.548739;0;PUERTO DE LA CRUZ;83;158;922383500;922384055;info@tigaiga.com
;TIO PAULO;CASA RURAL;CATEGORIA �NICA;;PZA. DE LA IGLESIA, 5;0;38613;0;0;0;VILAFLOR;2;6;922795186;922752276;
www.eltope.es;TOPE, EL;HOTEL;4 ESTRELLAS;;CALZADA DE MARTIANEZ, 2 ;0;38400;0;0;0;PUERTO DE LA CRUZ;229;426;922385052;922380003;reservas ell tope@infonegocio.com
www.yomely.com;TORRES DE YOMELY;APARTAMENTO;1 LLAVE;;C/. ARQUITECTO GOMEZ CUESTA;4;38660;45.794654846191406;8.526862144470215;0;ARONA;135;405;922790534/922793960;922794029;
;TOPES, LOS;CASA RURAL;CATEGORIA �NICA;;CAMINO ATRAVESADO, 15;0;38410;0;0;0;LOS REALEJOS;4;10;609010300;;
;TINTA, LA;CASA RURAL;CATEGORIA �NICA;Monta�a;C/ CARRIZAL BAJO, S/N;0;38480;41.744468688964844;-123.97113037109375;0;BUENAVISTA DEL NORTE;0;0;670953718;;
www.iberostar.com;TORVISCAS PLAYA;HOTEL;4 ESTRELLAS;;AVDA. ERNESTO SARTI, 5;0;38670;39.977298736572266;-75.33350372314453;0;ADEJE;472;836;922712300;922713155;torviscas.playa@iberostar.com
;TORRE, LA;CASA RURAL;CATEGORIA �NICA;Monta�a;FINCA LA TORRE, (EL SOCORRO);0;38410;0;0;0;LOS REALEJOS;0;0;922258484;;
www.eltraspatio.com;TRASPATIO, EL;CASA RURAL;CATEGORIA �NICA;Barrio;C/ ARQUITECTO MARRERO, 9 ;0;38600;0;0;0;GRANADILLA DE ABONA;3;8;922630596;922630596;
www.daniamagec.com;TRIANFLOR;HOTEL;4 ESTRELLAS;;CUPIDO, 12;0;38400;0;0;0;PUERTO DE LA CRUZ;225;433;92238551;922384049;info@daniamagec.com
www.daniamagec.com;TRIANFLOR;HOTEL;4 ESTRELLAS;Ciudad;C/. CUPIDO ;11;38400;0;0;0;PUERTO DE LA CRUZ;187;355;922 385 511;922 384049;info@daniamagec.com
www.tropicalpark.com;TROPICAL PARK;APARTAMENTO;2 LLAVES;Urbanizaci�n;C/. EL JABLE, 41 (URB. CALLAO SALVAJE);0;38678;0;0;0;ADEJE;159;504;922740407;922740832;trabajo@tropicalpark.com
www.7islas.net/htropical;TROPICAL;HOTEL;3 ESTRELLAS;;C/. PUERTO VIEJO;1;38400;28.415545;-16.553871;0;PUERTO DE LA CRUZ;43;82;922383113;922371338;tropicalhotel@hotmail.com
www.hoteltrovador.com;TROVADOR;HOTEL;3 ESTRELLAS;;PUERTO VIEJO, 40;0;38400;0;0;0;PUERTO DE LA CRUZ;89;169;922384512;922384549;info@parquevacacionaleden.com
www.casalatunera.com;TUNERA, LA;CASA RURAL;CATEGORIA �NICA;;C/ MANZANO, 16 ;0;38580;28.16637;-16.501518;0;ARICO;2;4;922244825;922122407;casarurallatunera@yahoo.es
www.gemahoteles.com;TURQUESA PLAYA;APARTAMENTO;1 LLAVE;Urbanizaci�n;TUQUESA PLAYA, S/N - URB.;0;38400;0;0;0;PUERTO DE LA CRUZ;50;100;922/371308;922/388320;reservas.turquesa@gemahoteles.com
www.hotelucanca.com;UCANCA;HOTEL;2 ESTRELLAS;;SANTA CRUZ, 183 AVDA. ;0;38611;0;0;0;GRANADILLA DE ABONA;22;42;922390776;922390763;
www.hotelturquesa.com;TURQUESA PLAYA;HOTEL;4 ESTRELLAS;Urbanizaci�n;C/. ANTONIO RUIZ ALVAREZ, 7 (URB. TURQUESA PLAYA);0;38400;28.410531880000004;-16.55848593;0;PUERTO DE LA CRUZ;350;685;922371308;922372923;reservas.turquesa@gemahoteles.com
www.a-caledonia.com;UDALLA PARK;HOTEL;3 ESTRELLAS;Playa;AVDA. ANTONIO DOMINGUEZ;16;38640;40.27027893066406;-79.66221618652344;0;ARONA;93;186;922750114;922750774;udalla@a-caledonia.com
www.vallemar.com;VALLE MAR;HOTEL;4 ESTRELLAS;Ciudad;AVDA. COLON;4;38400;0;0;0;PUERTO DE LA CRUZ;171;325;922384800;922383408;info@vallemar.com
;VALVERDE;PENSI�N;1 ESTRELLA;;SABINO BERTHELOT, 46 ;0;38002;0;0;0;SANTA CRUZ DE TENERIFE;10;15;922220659;;
;UCHAN, CASA;CASA RURAL;CATEGORIA �NICA;;CASERIO MARENGO, 16 ;0;38430;0;0;0;ICOD DE LOS VINOS;2;4;922814322;;
www.casalaventa.net;VENTA, LA;CASA RURAL;CATEGORIA �NICA;;NUESTRA SRA. DE LA ESPERANZA, 8 (LAS VEGAS);0;38600;0;0;0;GRANADILLA DE ABONA;3;9;670749580;922777067;
;VERGEL, EL;CASA RURAL;CATEGORIA �NICA;;CAMINO DE SANTO DOMINGO, S/N;0;38000;0;0;0;TEGUESTE;0;0;639209668;922265188;
www.sanmiguelrural.com;VERA DE LA HOYA;CASA RURAL;CATEGORIA �NICA;;C/. LA HOYA, 11;0;38629;0;0;0;SAN MIGUEL;7;14;922691277;922691278;
;VERA;CASA RURAL;CATEGORIA �NICA;;BARRANCO CHAVEZ, 4;0;38600;28.048;-16.618787;0;GRANADILLA DE ABONA;1;2;922771440;;
www.lasombrera.com;VERITA, LA;CASA RURAL;CATEGORIA �NICA;;C/ LA VERA, 8;0;38570;38.834251403808594;-88.77101135253906;0;FASNIA;1;3;922500709;922500709;laverita@terra.es
;VERODAL;APARTAMENTO;2 LLAVES;;MONTA�A CHICA, S/N. ;0;38000;0;0;0;ARONA;12;48;922793701;;
;VICTORIA COURT I-ACECO;APARTAMENTO;1 LLAVE;Ciudad;AVDA. LONDRES, S/N.;0;38650;0;0;0;ARONA;88;297;922751064;922753725;marcusmangement@infonegocio.com
;VICTORIA COURT II;APARTAMENTO;1 LLAVE;Playa;AVDA. ANTONIO DOMINGUEZ, S/N.;0;38000;28.056509;-16.726749;0;ARONA;53;179;922751064;922/753;
;VELAZQUEZ;PENSI�N;1 ESTRELLA;;LOS ESCUDOS, 8;0;38108;28.448270909999998;-16.29917698;0;LA LAGUNA;12;14;626257688;;
;VIGILIA PARK;APARTAMENTO;2 LLAVES;Playa;V CENTENARIO, 58, AVDA.;0;38683;0;0;0;SANTIAGO DEL TEIDE;108;414;922860019;922/860455;direcci�n@vigiliapark.com
www.casavillacaya.com;VILLA CAYA;CASA RURAL;CATEGORIA �NICA;;CMNO. DE LA CANDELARIA, 2 - 4 ;0;38300;0;0;0;LA OROTAVA;4;8;922330222;922330222;villacaya@hotmail.com
www.villacubas.com;VILLA CUBAS;CASA RURAL;CATEGORIA �NICA;;LOMO DE MONTIJO, 37;0;38591;0;0;0;G�IMAR;2;4;922528032;922528032;ruralcubas@wanadoo.es
www.hoteloceanbeach.com;VILLA DE ADEJE BEACH;HOTEL;3 ESTRELLAS;;AVDA. LOS PUEBLOS, 41, LAS AMERICAS;0;38660;0;0;0;ADEJE;120;240;922714960;922714304;info-oceanbeach@grupodomasa.com
www.dreamplacehotels.com;VILLA TAGORO;HOTEL;4 ESTRELLAS;;C/. GALICIA, 3;0;38679;0;0;0;ADEJE;205;615;922712501;922712088;villatagoro@dreamplacehotels.com
www.villa-montemar.com;VILLA MONTEMAR;HOTEL;3 ESTRELLAS;;EL PARQUE, 6 ;0;38410;28.39744963;-16.582179559999997;0;LOS REALEJOS;6;12;922363950;922363868;info@villa-montemar.com
www.casavillaisabel.com;VILLA ISABEL;VIVIENDA TURISTICA;SIN DATO;;NUEVA, 6 ;0;38000;-34.9720688;-71.8003082;0;ARICO;2;4;922242246;;
www.hotelvillalba.com;VILLALBA;HOTEL;4 ESTRELLAS;Monta�a;CTRA. SAN ROQUE, S/N;0;38613;0;0;0;VILAFLOR;21;42;922709930;922709341;hotelvillalba@hotelesreveron.com
;VINITOS, LOS;PENSI�N;1 ESTRELLA;;VENEZUELA, 4 ;0;38640;40.27027893066406;-79.66221618652344;0;ARONA;17;30;922785803;922 785876;
;VI�A VIEJA;HOTEL;2 ESTRELLAS;Monta�a;LA LUZ, 8 ;0;38589;0;0;0;ARICO;9;18;922161131;922161205;
www.villamandi.com;VILLAMANDI GOLF RESORT;APARTAMENTO;5 LLAVES;Urbanizaci�n;C/. LADERAS DEL ESPEJO, 7 (CAMPO DE GOLF);0;38660;28.061363;-16.715077;0;ARONA;108;218;922757210/757055;922/798631;villamandi@hotmail.com
www.vinccihoteles.com;VINCCI SELECCION BUENAVISTA GOLF & SPA;HOTEL;5 ESTRELLAS;;C/. LA FINCA, S/N.;0;38000;41.744468688964844;-123.97113037109375;0;BUENAVISTA DEL NORTE;117;234;922061700;922061701;vincci@vinccihoteles.com
;VI�A CAMELLO;CASA RURAL;CATEGORIA �NICA;;HOYA DEL CAMELLO ;0;38480;28.458434;-16.262403;0;BUENAVISTA DEL NORTE;4;11;922840039;922840039;
;VI�EDOS DE MARCO, LOS;CASA RURAL;CATEGORIA �NICA;Suelo R�stico (Calificaci�n);C/ LA CARIDAD, 30;0;38350;28.49571375;-16.391782130000003;0;TACORONTE;5;10;691025001;;
www.casalavista.net;VISTA, LA;CASA RURAL;CATEGORIA �NICA;;C/ LA VISTA, 78;0;38570;0;0;0;FASNIA;1;2;606506747;922503345;
www.casalavistita.com;VISTITA, LA;CASA RURAL;CATEGORIA �NICA;;CAMINO NUEVO, 18;0;38688;0;0;0;GUIA DE ISORA;2;4;922850039;922693116;luismesag@hotmail.com
www.vistasur.com;VISTASUR;APARTAMENTO;3 LLAVES;;DE LAS AMERICAS, 10, AVDA. ;0;38660;0;0;0;ARONA;59;215;922750144;922751084;info@vistasur.com
www.madeinlocal.com;VI�ITA, LA;CASA EMBLEMATICA;CATEGOR�A �NICA;Suelo Urbano;C/ VEINTICINCO DE JULIO, 14;0;38589;28.177497;-16.477729;0;ARICO;2;4;669439524;;cristina@madeinlocal.com
;WALLY;VIVIENDA TURISTICA;SIN DATO;Playa;EL MEDANO, S/N. ;0;38600;28.047652;-16.53746;0;GRANADILLA DE ABONA;3;6;922176139;;
www.xibanapark.com;XIBANA PARK;HOTEL;3 ESTRELLAS;Ciudad;C/. VALOIS;28;38400;28.415152;-16.546735;0;PUERTO DE LA CRUZ;108;206;922384411;922381914;xibanap@globalia-hotels.com
www.springhoteles.com;VULCANO;HOTEL;4 ESTRELLAS;;AVDA. ANTONIO DOMINGUEZ ALFONSO, 8;0;38660;28.057078419999996;-16.72929168;0;ARONA;371;705;922787740;922792853;vulcano@springhoteles.com
;YUCCA PARK;APARTAMENTO;3 LLAVES;Playa;LONDRES,8 - COSTA ADEJE ;0;38670;39.977298736572266;-75.33350372314453;0;ADEJE;98;312;922712270;922/712780;
;VIRGEN DEL ROSARIO;CASA RURAL;CATEGORIA �NICA;;CMNO. RIBERA DEL MAR, 11. (EL ROSARIO) ;0;38420;0;0;0;SAN JUAN DE LA RAMBLA;2;4;922343081;;
;ZAPATERIA, LA;CASA RURAL;CATEGORIA �NICA;;C/ VIRGEN DE LA PAZ, 2;0;38689;0;0;0;GUIA DE ISORA;2;5;922852145;922850604;
